household_id,baseline_start_week,baseline_end_week,recent_start_week,recent_end_week,baseline_retailer_sales_value,recent_retailer_sales_value,baseline_distinct_baskets,recent_distinct_baskets,baseline_active_weeks,recent_active_weeks,sales_drop,trip_drop,active_week_drop,decline_score,eligible,flagged,partial_week_limitation
2482,38,45,46,53,286.84999999999997,175.79000000000002,9,3,5,3,0.38717099529370735,0.6666666666666666,0.4,0.4735854976468537,True,True,Source week 53 contains fewer calendar days than an ordinary week.
339,38,45,46,53,109.69000000000001,60.67,6,3,6,3,0.44689579724678646,0.5,0.5,0.4734478986233932,True,True,Source week 53 contains fewer calendar days than an ordinary week.
87,38,45,46,53,195.47,118.84,7,3,6,3,0.3920294674374584,0.5714285714285714,0.5,0.4674433051473006,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2107,38,45,46,53,467.96999999999997,232.18,8,5,6,3,0.5038570848558668,0.375,0.5,0.4644285424279334,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2263,38,45,46,53,433.35999999999996,161.55,24,14,8,7,0.6272152482924127,0.4166666666666667,0.125,0.4636076241462064,True,True,Source week 53 contains fewer calendar days than an ordinary week.
558,38,45,46,53,210.59000000000003,149.31,17,4,7,4,0.2909919749275845,0.7647058823529411,0.42857142857142855,0.4606220378839603,True,True,Source week 53 contains fewer calendar days than an ordinary week.
841,38,45,46,53,583.96,242.58999999999997,36,16,8,8,0.5845777108021099,0.5555555555555556,0.0,0.4589555220677216,True,True,Source week 53 contains fewer calendar days than an ordinary week.
766,38,45,46,53,1118.4800000000002,598.98,16,8,8,5,0.46446963736499547,0.5,0.375,0.45723481868249777,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2065,38,45,46,53,430.79,278.27000000000004,17,6,7,4,0.3540472155806773,0.6470588235294118,0.42857142857142855,0.4568555405634479,True,True,Source week 53 contains fewer calendar days than an ordinary week.
425,38,45,46,53,411.5300000000001,252.1,12,5,7,4,0.3874079653974195,0.5833333333333334,0.42857142857142855,0.4544182684129955,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1154,38,45,46,53,536.75,191.73999999999998,17,11,8,7,0.6427759664648346,0.35294117647058826,0.125,0.4522703361735938,True,True,Source week 53 contains fewer calendar days than an ordinary week.
548,38,45,46,53,377.89,197.84,14,7,7,5,0.4764614041123078,0.5,0.2857142857142857,0.44537355919901106,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1007,38,45,46,53,60.99,24.53,8,5,6,5,0.5978029185112314,0.375,0.16666666666666666,0.444734792588949,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2075,38,45,46,53,668.9000000000001,243.25000000000006,19,11,6,6,0.6363432501121243,0.42105263157894735,0.0,0.4444874145297464,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1752,38,45,46,53,886.9199999999998,432.24999999999994,24,11,8,7,0.5126392459297343,0.5416666666666666,0.125,0.44381962296486716,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1881,38,45,46,53,321.05,193.19,18,8,8,5,0.39825572340756893,0.5555555555555556,0.375,0.44079452837045113,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1675,38,45,46,53,439.06,207.53,8,6,6,3,0.5273311164761081,0.25,0.5,0.4386655582380541,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1861,38,45,46,53,174.48,119.78,14,4,6,4,0.3135029802842732,0.7142857142857143,0.3333333333333333,0.4377038710945175,True,True,Source week 53 contains fewer calendar days than an ordinary week.
247,38,45,46,53,359.09000000000003,187.54000000000002,15,8,7,5,0.477735386671865,0.4666666666666667,0.2857142857142857,0.43601055047878967,True,True,Source week 53 contains fewer calendar days than an ordinary week.
829,38,45,46,53,318.68,215.13,7,3,6,3,0.3249341031755994,0.5714285714285714,0.5,0.4338956230163711,True,True,Source week 53 contains fewer calendar days than an ordinary week.
552,38,45,46,53,387.02,222.6,9,5,7,4,0.42483592579194873,0.4444444444444444,0.42857142857142855,0.4314655819435934,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1650,38,45,46,53,304.88999999999993,141.38,16,9,7,6,0.5362917773623274,0.4375,0.14285714285714285,0.4279673172525923,True,True,Source week 53 contains fewer calendar days than an ordinary week.
92,38,45,46,53,426.84999999999997,165.10000000000002,7,5,6,5,0.6132130725079067,0.2857142857142857,0.16666666666666666,0.42565415530157236,True,True,Source week 53 contains fewer calendar days than an ordinary week.
825,38,45,46,53,949.9799999999999,501.22,15,7,7,6,0.4723888923977346,0.5333333333333333,0.14285714285714285,0.4247658747702959,True,True,Source week 53 contains fewer calendar days than an ordinary week.
942,38,45,46,53,987.2399999999999,429.17,36,25,8,6,0.5652830112232081,0.3055555555555556,0.25,0.4243081722782707,True,True,Source week 53 contains fewer calendar days than an ordinary week.
405,38,45,46,53,327.69000000000005,186.33,10,5,7,5,0.4313833196008423,0.5,0.2857142857142857,0.42283451694327834,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1412,38,45,46,53,415.33000000000004,284.89,10,4,7,4,0.3140635157585535,0.6,0.42857142857142855,0.4227460435935625,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1805,38,45,46,53,52.82,28.82,7,4,6,4,0.4543733434305187,0.42857142857142855,0.3333333333333333,0.42242476695335457,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2359,38,45,46,53,271.02,172.01999999999998,22,10,8,5,0.3652866947088776,0.5454545454545454,0.375,0.4212797109908024,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2471,38,45,46,53,167.51999999999998,95.21000000000001,11,5,5,4,0.43164995224450803,0.5454545454545454,0.2,0.41946133975861766,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1117,38,45,46,53,217.47000000000003,129.46,8,4,6,4,0.4046994987814412,0.5,0.3333333333333333,0.41901641605738726,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1696,38,45,46,53,313.65999999999997,105.72999999999999,7,5,4,4,0.6629152585602245,0.2857142857142857,0.0,0.41717191499439793,True,True,Source week 53 contains fewer calendar days than an ordinary week.
952,38,45,46,53,281.3,124.80000000000001,13,7,6,6,0.5563455385709207,0.46153846153846156,0.0,0.41663430774699883,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2457,38,45,46,53,166.67,116.86999999999999,12,4,6,4,0.2987940241195176,0.6666666666666666,0.3333333333333333,0.41606367872642547,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1071,38,45,46,53,339.3,125.78999999999999,9,6,5,5,0.6292661361626879,0.3333333333333333,0.0,0.4146330680813439,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2205,38,45,46,53,111.37,53.07,8,4,4,4,0.5234802909221514,0.5,0.0,0.41174014546107573,True,True,Source week 53 contains fewer calendar days than an ordinary week.
498,38,45,46,53,107.72,41.1,9,7,6,5,0.6184552543631638,0.2222222222222222,0.16666666666666666,0.4092276271815819,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1531,38,45,46,53,125.83000000000001,48.87,6,4,4,4,0.6116188508304856,0.3333333333333333,0.0,0.4058094254152428,True,True,Source week 53 contains fewer calendar days than an ordinary week.
896,38,45,46,53,384.72,219.54000000000002,8,4,5,4,0.4293512164691204,0.5,0.2,0.40467560823456017,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2295,38,45,46,53,451.74000000000007,223.99,7,5,6,4,0.5041616859255325,0.2857142857142857,0.3333333333333333,0.40446179534371857,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2404,38,45,46,53,197.99000000000004,97.24999999999999,6,4,4,3,0.5088135764432549,0.3333333333333333,0.25,0.4044067882216274,True,True,Source week 53 contains fewer calendar days than an ordinary week.
929,38,45,46,53,853.4199999999998,528.3,52,15,8,8,0.38096130861709354,0.7115384615384616,0.0,0.40394219277008525,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1730,38,45,46,53,257.14,147.43,15,8,8,6,0.42665474060822894,0.4666666666666667,0.25,0.4033273703041144,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1835,38,45,46,53,1279.37,753.9300000000001,42,18,8,7,0.41070214246074227,0.5714285714285714,0.125,0.40177964265894256,True,True,Source week 53 contains fewer calendar days than an ordinary week.
778,38,45,46,53,28.049999999999997,59.84000000000001,6,1,4,1,0.0,0.8333333333333334,0.75,0.4,True,True,Source week 53 contains fewer calendar days than an ordinary week.
495,38,45,46,53,369.26,231.82000000000002,15,6,6,5,0.37220386719384707,0.6,0.16666666666666666,0.3994352669302569,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1352,38,45,46,53,599.33,329.23,19,8,7,7,0.45066991473812423,0.5789473684210527,0.0,0.39901916789537795,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2405,38,45,46,53,567.44,258.11,19,11,6,6,0.5451325250246722,0.42105263157894735,0.0,0.39888205198602034,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1800,38,45,46,53,294.96000000000004,158.11,7,5,5,3,0.46396121508001087,0.2857142857142857,0.4,0.39769489325429114,True,True,Source week 53 contains fewer calendar days than an ordinary week.
242,38,45,46,53,464.46000000000004,297.6,8,4,6,4,0.35925591008913577,0.5,0.3333333333333333,0.39629462171123453,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1892,38,45,46,53,420.0799999999999,244.90999999999997,24,13,8,6,0.4169920015235193,0.4583333333333333,0.25,0.3959960007617596,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1599,38,45,46,53,759.01,404.08000000000004,19,12,8,6,0.46762229746643647,0.3684210526315789,0.25,0.3943374645226919,True,True,Source week 53 contains fewer calendar days than an ordinary week.
258,38,45,46,53,110.16,94.38,16,5,7,3,0.14324618736383443,0.6875,0.5714285714285714,0.3921588079676315,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1624,38,45,46,53,288.34000000000003,173.38000000000002,18,11,8,5,0.3986959839078865,0.3888888888888889,0.375,0.39101465862060997,True,True,Source week 53 contains fewer calendar days than an ordinary week.
328,38,45,46,53,1673.5300000000002,941.5000000000002,21,9,7,7,0.43741671795545933,0.5714285714285714,0.0,0.39013693040630104,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1085,38,45,46,53,536.4499999999999,262.8,9,5,5,5,0.5101127784509273,0.4444444444444444,0.0,0.388389722558797,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1612,38,45,46,53,823.91,484.13,13,8,6,4,0.41239941255719675,0.38461538461538464,0.3333333333333333,0.3882509883298804,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2111,38,45,46,53,258.14,122.21000000000001,10,7,6,5,0.5265747268923839,0.3,0.16666666666666666,0.38662069677952526,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2292,38,45,46,53,350.4,165.58000000000004,25,17,8,7,0.5274543378995432,0.32,0.125,0.38472716894977166,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1658,38,45,46,53,272.23,132.01,10,8,6,4,0.5150791610035632,0.2,0.3333333333333333,0.38420624716844826,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1161,38,45,46,53,270.15,111.82000000000001,6,5,5,4,0.5860818064038497,0.16666666666666666,0.2,0.38304090320192485,True,True,Source week 53 contains fewer calendar days than an ordinary week.
129,38,45,46,53,70.9,42.10999999999999,6,4,5,3,0.40606488011283515,0.3333333333333333,0.4,0.38303244005641757,True,True,Source week 53 contains fewer calendar days than an ordinary week.
816,38,45,46,53,373.5500000000001,168.89,11,7,5,7,0.5478784633917817,0.36363636363636365,0.0,0.3830301407867999,True,True,Source week 53 contains fewer calendar days than an ordinary week.
871,38,45,46,53,1082.24,596.76,16,9,8,7,0.4485881135422827,0.4375,0.125,0.38054405677114134,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2437,38,45,46,53,650.37,394.5400000000001,10,5,6,5,0.3933607023694204,0.5,0.16666666666666666,0.3800136845180435,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1409,38,45,46,53,382.48999999999995,275.24999999999994,11,5,8,5,0.28037334309393713,0.5454545454545454,0.375,0.3788230351833322,True,True,Source week 53 contains fewer calendar days than an ordinary week.
517,38,45,46,53,558.29,228.3,11,8,5,5,0.5910727399738487,0.2727272727272727,0.0,0.37735455180510613,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2131,38,45,46,53,277.49,99.13999999999999,11,9,4,4,0.642725863995099,0.18181818181818182,0.0,0.37590838654300407,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2331,38,45,46,53,470.87,310.95000000000005,10,6,7,4,0.33962664854418406,0.4,0.42857142857142855,0.3755276099863778,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1590,38,45,46,53,887.0900000000001,273.5399999999999,8,8,7,6,0.6916434634591756,0.0,0.14285714285714285,0.3743931603010164,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2318,38,45,46,53,179.7,135.64,7,3,5,3,0.2451864218141347,0.5714285714285714,0.4,0.37402178233563876,True,True,Source week 53 contains fewer calendar days than an ordinary week.
196,38,45,46,53,676.0500000000001,341.55999999999995,15,10,8,7,0.4947710968123661,0.3333333333333333,0.125,0.37238554840618304,True,True,Source week 53 contains fewer calendar days than an ordinary week.
583,38,45,46,53,567.81,308.47,22,17,8,5,0.4567372888818442,0.22727272727272727,0.375,0.3715504626227403,True,True,Source week 53 contains fewer calendar days than an ordinary week.
460,38,45,46,53,92.65,66.64,11,4,5,4,0.28073394495412846,0.6363636363636364,0.2,0.37127606338615515,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2050,38,45,46,53,309.58000000000004,201.72,11,5,6,5,0.34840751986562446,0.5454545454545454,0.16666666666666666,0.37117345690250914,True,True,Source week 53 contains fewer calendar days than an ordinary week.
957,38,45,46,53,342.10999999999996,173.6,53,31,8,8,0.4925608722340767,0.41509433962264153,0.0,0.3708087380038308,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2392,38,45,46,53,498.5300000000001,195.85000000000002,9,7,4,4,0.6071450063185766,0.2222222222222222,0.0,0.37023916982595495,True,True,Source week 53 contains fewer calendar days than an ordinary week.
232,38,45,46,53,1093.48,586.57,37,20,8,8,0.46357500823060316,0.4594594594594595,0.0,0.36962534195313945,True,True,Source week 53 contains fewer calendar days than an ordinary week.
718,38,45,46,53,1653.3799999999999,1152.52,105,29,8,8,0.30293096565822736,0.7238095238095238,0.0,0.36860833997197084,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1078,38,45,46,53,504.51000000000005,292.02000000000004,19,11,7,6,0.42118094785038945,0.42105263157894735,0.14285714285714285,0.3654776919703075,True,True,Source week 53 contains fewer calendar days than an ordinary week.
883,38,45,46,53,1180.2,593.34,36,25,8,7,0.4972547025927809,0.3055555555555556,0.125,0.36529401796305716,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1391,38,45,46,53,818.11,466.64,18,12,8,6,0.42961215484470305,0.3333333333333333,0.25,0.3648060774223515,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2290,38,45,46,53,115.84,72.21000000000001,11,6,5,4,0.3766401933701657,0.45454545454545453,0.2,0.36468373304871926,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1529,38,45,46,53,816.7999999999998,515.77,29,14,8,7,0.3685479921645445,0.5172413793103449,0.125,0.3644464098753757,True,True,Source week 53 contains fewer calendar days than an ordinary week.
19,38,45,46,53,1894.9600000000005,803.0000000000001,60,45,8,8,0.5762443534428169,0.25,0.0,0.36312217672140845,True,True,Source week 53 contains fewer calendar days than an ordinary week.
356,38,45,46,53,264.95,190.55999999999997,20,11,7,4,0.2807699565955841,0.45,0.42857142857142855,0.3610992640120778,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1916,38,45,46,53,191.8,146.67,21,8,7,5,0.23529718456725768,0.6190476190476191,0.2857142857142857,0.3605057351407717,True,True,Source week 53 contains fewer calendar days than an ordinary week.
122,38,45,46,53,103.58000000000001,54.449999999999996,7,6,5,3,0.47431936667310304,0.14285714285714285,0.4,0.3600168261936944,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1767,38,45,46,53,355.21,180.98000000000002,14,10,7,6,0.49049857830579086,0.2857142857142857,0.14285714285714285,0.3595350034386097,True,True,Source week 53 contains fewer calendar days than an ordinary week.
576,38,45,46,53,246.65,133.69,6,5,5,3,0.45797689033042777,0.16666666666666666,0.4,0.3589884451652139,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1662,38,45,46,53,938.4000000000001,516.12,9,6,6,5,0.45000000000000007,0.3333333333333333,0.16666666666666666,0.35833333333333334,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1540,38,45,46,53,452.64,190.22000000000003,18,14,7,7,0.5797543301519971,0.2222222222222222,0.0,0.3565438317426652,True,True,Source week 53 contains fewer calendar days than an ordinary week.
71,38,45,46,53,147.84000000000003,97.46000000000001,7,5,6,3,0.3407738095238096,0.2857142857142857,0.5,0.3561011904761905,True,True,Source week 53 contains fewer calendar days than an ordinary week.
667,38,45,46,53,250.53000000000003,170.37,15,9,8,5,0.3199616812357802,0.4,0.375,0.3549808406178901,True,True,Source week 53 contains fewer calendar days than an ordinary week.
441,38,45,46,53,248.67000000000004,157.30999999999997,10,6,8,6,0.3673945389471993,0.4,0.25,0.35369726947359964,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2183,38,45,46,53,630.08,353.94,29,16,8,8,0.4382618080243779,0.4482758620689655,0.0,0.35361366263287863,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1864,38,45,46,53,1895.4900000000002,1213.2600000000002,17,10,8,6,0.3599227640346295,0.4117647058823529,0.25,0.35349079378202064,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1524,38,45,46,53,277.36,192.35000000000002,6,4,4,2,0.30649697144505333,0.3333333333333333,0.5,0.35324848572252665,True,True,Source week 53 contains fewer calendar days than an ordinary week.
199,38,45,46,53,117.24,69.91,6,4,4,3,0.4037018082565677,0.3333333333333333,0.25,0.35185090412828385,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1474,38,45,46,53,524.4900000000001,186.77,12,12,7,6,0.6439016949798854,0.0,0.14285714285714285,0.35052227606137126,True,True,Source week 53 contains fewer calendar days than an ordinary week.
385,38,45,46,53,659.86,310.57,7,5,4,4,0.5293395568757009,0.2857142857142857,0.0,0.35038406415213613,True,True,Source week 53 contains fewer calendar days than an ordinary week.
197,38,45,46,53,481.21000000000004,325.39,10,6,6,4,0.32380873215436096,0.4,0.3333333333333333,0.34857103274384715,True,True,Source week 53 contains fewer calendar days than an ordinary week.
410,38,45,46,53,179.54,113.82,22,12,8,7,0.366046563439902,0.45454545454545453,0.125,0.34438691808358735,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1648,38,45,46,53,753.46,432.7900000000001,16,9,6,6,0.4255965811058317,0.4375,0.0,0.34404829055291586,True,True,Source week 53 contains fewer calendar days than an ordinary week.
148,38,45,46,53,342.83000000000004,199.44,9,6,6,5,0.4182539451039875,0.3333333333333333,0.16666666666666666,0.34246030588532705,True,True,Source week 53 contains fewer calendar days than an ordinary week.
109,38,45,46,53,312.75,215.10999999999999,11,7,8,5,0.3121982414068745,0.36363636363636365,0.375,0.34019002979434637,True,True,Source week 53 contains fewer calendar days than an ordinary week.
110,38,45,46,53,438.95000000000005,274.77,22,15,7,5,0.37402893268025983,0.3181818181818182,0.2857142857142857,0.33961186893753254,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1049,38,45,46,53,81.8,50.86,6,4,4,3,0.37823960880195595,0.3333333333333333,0.25,0.33911980440097794,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1046,38,45,46,53,468.26000000000005,298.09999999999997,14,8,7,6,0.3633878614444968,0.42857142857142855,0.14285714285714285,0.3388367878651055,True,True,Source week 53 contains fewer calendar days than an ordinary week.
567,38,45,46,53,611.1700000000001,367.79,45,25,8,8,0.3982198079094197,0.4444444444444444,0.0,0.33244323728804315,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1872,38,45,46,53,351.32000000000005,223.79999999999995,18,9,6,6,0.36297392690424707,0.5,0.0,0.33148696345212353,True,True,Source week 53 contains fewer calendar days than an ordinary week.
545,38,45,46,53,289.0,162.64000000000001,8,5,5,5,0.43723183391003456,0.375,0.0,0.3311159169550173,True,True,Source week 53 contains fewer calendar days than an ordinary week.
637,38,45,46,53,380.24000000000007,193.78,21,15,7,7,0.4903745003155902,0.2857142857142857,0.0,0.3309015358720808,True,True,Source week 53 contains fewer calendar days than an ordinary week.
228,38,45,46,53,234.87,95.40000000000002,9,8,6,6,0.5938178566866776,0.1111111111111111,0.0,0.33024226167667214,True,True,Source week 53 contains fewer calendar days than an ordinary week.
848,38,45,46,53,450.48,378.62,6,3,4,2,0.15951873557094656,0.5,0.5,0.3297593677854733,True,True,Source week 53 contains fewer calendar days than an ordinary week.
365,38,45,46,53,598.7500000000001,347.71,15,9,6,6,0.4192734864300628,0.4,0.0,0.3296367432150314,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1806,38,45,46,53,453.30000000000007,245.36,15,10,7,7,0.4587249062431062,0.3333333333333333,0.0,0.3293624531215531,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2084,38,45,46,53,613.9200000000001,365.42,26,15,8,8,0.4047758665624186,0.4230769230769231,0.0,0.3293110102042862,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2366,38,45,46,53,564.76,353.90999999999997,17,12,8,6,0.3733444294921737,0.29411764705882354,0.25,0.32490750886373393,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1097,38,45,46,53,838.37,511.12000000000006,19,14,8,6,0.3903407803237233,0.2631578947368421,0.25,0.3241177585829143,True,True,Source week 53 contains fewer calendar days than an ordinary week.
334,38,45,46,53,287.25000000000006,155.67999999999998,10,8,6,5,0.4580330722367278,0.2,0.16666666666666666,0.3223498694516972,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1394,38,45,46,53,513.1200000000001,347.2,19,12,8,6,0.3233551605862178,0.3684210526315789,0.25,0.3222038960825826,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1011,38,45,46,53,287.59,197.50000000000003,15,8,8,7,0.3132584582217739,0.4666666666666667,0.125,0.321629229110887,True,True,Source week 53 contains fewer calendar days than an ordinary week.
14,38,45,46,53,189.41000000000003,96.09,13,11,7,6,0.4926878200728579,0.15384615384615385,0.14285714285714285,0.32106918476170365,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2221,38,45,46,53,197.81,141.39,12,7,8,6,0.2852231939740155,0.4166666666666667,0.25,0.31761159698700775,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2108,38,45,46,53,148.13,86.77000000000001,11,8,7,6,0.41423074326605,0.2727272727272727,0.14285714285714285,0.3175049820226354,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1248,38,45,46,53,358.69000000000005,233.59000000000003,11,7,6,5,0.34876913211965765,0.36363636363636365,0.16666666666666666,0.3168088084840712,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2388,38,45,46,53,220.34999999999997,197.48000000000002,11,5,6,3,0.1037894259133195,0.5454545454545454,0.5,0.3155310765930234,True,True,Source week 53 contains fewer calendar days than an ordinary week.
673,38,45,46,53,150.51,98.57,11,7,6,5,0.34509334927911767,0.36363636363636365,0.16666666666666666,0.31497091706380126,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2024,38,45,46,53,570.35,379.87,10,7,7,5,0.3339703690716227,0.3,0.2857142857142857,0.3141280416786685,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2057,38,45,46,53,399.0999999999999,261.64,17,9,6,6,0.3444249561513404,0.47058823529411764,0.0,0.3133889486639055,True,True,Source week 53 contains fewer calendar days than an ordinary week.
158,38,45,46,53,188.05999999999997,104.46000000000001,20,14,8,8,0.44453897692225874,0.3,0.0,0.31226948846112934,True,True,Source week 53 contains fewer calendar days than an ordinary week.
636,38,45,46,53,1063.01,614.27,24,18,8,7,0.42214090177891084,0.25,0.125,0.31107045088945545,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2341,38,45,46,53,463.32000000000005,268.1,24,18,8,7,0.42135025468358805,0.25,0.125,0.31067512734179403,True,True,Source week 53 contains fewer calendar days than an ordinary week.
578,38,45,46,53,382.54999999999995,187.38000000000002,11,9,7,8,0.5101816755979609,0.18181818181818182,0.0,0.309636292344435,True,True,Source week 53 contains fewer calendar days than an ordinary week.
911,38,45,46,53,605.81,381.89000000000004,9,7,7,5,0.3696208382166024,0.2222222222222222,0.2857142857142857,0.308619942917825,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2094,38,45,46,53,357.0,262.05,9,6,8,5,0.2659663865546218,0.3333333333333333,0.375,0.3079831932773109,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1125,38,45,46,53,25.37,17.61,19,11,7,6,0.30587307843910133,0.42105263157894735,0.14285714285714285,0.30782375726466343,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1776,38,45,46,53,76.17,61.08,7,4,5,3,0.19810949192595514,0.42857142857142855,0.4,0.30762617453440616,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1527,38,45,46,53,1971.6599999999999,1081.66,41,30,8,8,0.45139628536360216,0.2682926829268293,0.0,0.30618594755984985,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1791,38,45,46,53,362.71,227.05,12,10,6,4,0.3740178103719224,0.16666666666666666,0.3333333333333333,0.30367557185262783,True,True,Source week 53 contains fewer calendar days than an ordinary week.
601,38,45,46,53,472.38,224.55000000000004,6,6,5,4,0.5246411787120537,0.0,0.2,0.3023205893560269,True,True,Source week 53 contains fewer calendar days than an ordinary week.
123,38,45,46,53,277.24,157.63,14,10,8,8,0.43143125090174583,0.2857142857142857,0.0,0.3014299111651586,True,True,Source week 53 contains fewer calendar days than an ordinary week.
2140,38,45,46,53,489.29,282.01,14,11,8,7,0.42363424553945517,0.21428571428571427,0.125,0.3011028370554419,True,True,Source week 53 contains fewer calendar days than an ordinary week.
51,38,45,46,53,296.35,157.57,6,6,6,4,0.4682976210561836,0.0,0.3333333333333333,0.3008154771947585,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1116,38,45,46,53,61.459999999999994,382.01,9,3,4,2,0.0,0.6666666666666666,0.5,0.3,True,True,Source week 53 contains fewer calendar days than an ordinary week.
1926,38,45,46,53,167.74,210.24,9,3,6,3,0.0,0.6666666666666666,0.5,0.3,True,True,Source week 53 contains fewer calendar days than an ordinary week.
